hour,min,trades,win_rate,pf,pf_sd,exp_r,exp_r_sd,net,net_sd,worst_net,dd,pos_frac,ret_pct,key
8,15,530.3333333333334,34.28300916694178,1.0235434391815403,0.10323508683173326,0.041907561833249084,0.07439276698586834,733.6247840247987,2394.7614008847254,-919.759120774166,35.449883840200094,0.5,14.672495680495977,08:15
8,30,528.6666666666666,32.12368624052292,0.8781494024140574,0.049894657130248384,-0.06742387181315503,0.040728679806880844,-1875.9996047874477,627.8495539881727,-2481.6509049005317,50.965304227232345,0.0,-37.51999209574896,08:30
8,45,525.6666666666666,32.751133717150495,0.904916980005536,0.08841829633678047,-0.04229973007365217,0.06438623210444495,-1262.9563805060623,1109.1472978208271,-2889.608447293734,46.05316266067704,0.16666666666666666,-25.259127610121244,08:45
9,0,524.1666666666666,33.13385291335294,0.8887058704600252,0.06019528369493352,-0.054221428571857945,0.04412450419664958,-1650.1887315200902,652.6375453835165,-2732.979863656773,47.28112342162297,0.0,-33.00377463040181,09:00
9,15,523.3333333333334,33.4685342710018,0.9924562502394924,0.06866969584896324,0.03857098603372058,0.048064710243159836,40.28582582172223,1294.585035156141,-1270.6744031090657,42.33767745828731,0.5,0.8057165164344453,09:15
9,30,525.8333333333334,34.29504692742884,0.9444325046190678,0.06756359807626078,-0.016412644731283763,0.057708575877238696,-864.4490793788518,1167.025071998878,-1975.033184975959,41.87651248965893,0.16666666666666666,-17.288981587577037,09:30
9,45,525.6666666666666,31.832942770873515,0.8565385184549386,0.05089866970732813,-0.08064533292538183,0.04689673040326231,-2132.278120954138,554.4348672329729,-3046.7861337038703,53.04619582265192,0.0,-42.64556241908276,09:45
10,0,526.6666666666666,33.93131018752704,0.9481947807993656,0.12178597329176184,-0.008946148639459367,0.09224194127574999,-580.9930718267976,1749.068557951321,-2758.198866668131,44.04198670220205,0.3333333333333333,-11.61986143653595,10:00
10,15,527.0,35.010149734025966,1.0024589967223094,0.061285923816724014,0.031853791771709807,0.054467882774356234,174.6329138090238,1281.4282550593173,-886.8532380926936,40.781692279769054,0.3333333333333333,3.492658276180476,10:15
10,30,519.0,33.81583471164052,0.9541510641057492,0.06763018943357599,-0.0026719815154176555,0.054526981609288136,-677.9820370074834,1107.5894441939201,-1851.4375102572046,44.27497686597593,0.3333333333333333,-13.559640740149668,10:30
10,45,519.1666666666666,34.95730159000738,1.0744469585228758,0.07293576623802446,0.09138252478132264,0.053995323028309145,1683.2691040664638,1646.1440654953135,-616.0710635940818,42.85217117984562,0.8333333333333334,33.66538208132928,10:45
11,0,524.8333333333334,33.537881339603196,0.9242681043757317,0.08973010137752448,-0.020070544616867542,0.07738260906301613,-1067.6901683767485,1585.3343568343178,-2297.6982154182942,45.0581052630318,0.16666666666666666,-21.353803367534965,11:00
11,15,419.3333333333333,28.73704303152301,0.63763833244065,0.045785776149697435,-0.31386992290197013,0.04608740243806776,-3821.6744221965123,226.5533272184174,-4119.179365589675,78.23712006269521,0.0,-76.43348844393024,11:15
11,30,442.3333333333333,33.80564737315047,0.9207906884359148,0.08580153991938665,-0.03825128890412514,0.05829903619304723,-1010.0581045787668,1178.267891746622,-1958.6274808769404,40.81739586309765,0.16666666666666666,-20.201162091575338,11:30
11,45,521.1666666666666,32.68133418462953,0.9393131684184896,0.04661139819831099,-0.009098029335140367,0.044259321940663926,-1016.0712208334844,722.9474977382266,-2025.5627783777247,47.80943110881329,0.16666666666666666,-20.32142441666969,11:45
12,0,518.1666666666666,30.14043108450315,0.7454164752277012,0.05292408238612032,-0.19024023263560383,0.04724653935875911,-3312.8835885261074,392.02313086523026,-3863.7847158695777,68.87929682442682,0.0,-66.25767177052214,12:00
12,15,520.3333333333334,31.612263982234396,0.8282083793142974,0.10807755483602827,-0.0943489305975474,0.09645224337422194,-2386.446361654385,1531.3292961004354,-3360.190935904016,63.86957091745776,0.16666666666666666,-47.72892723308769,12:15
12,30,423.5,33.625833851026854,0.9817028267316239,0.1410428114578942,0.007116253025386314,0.08601644182144065,-108.29473377078357,1764.493699422742,-1291.215057555581,40.87790899233778,0.3333333333333333,-2.1658946754156747,12:30
12,45,517.3333333333334,32.57695286277162,0.9194933610866155,0.10566137744099831,-0.029130075033358026,0.08943246468758415,-1137.8843877869447,1507.380962194482,-3082.1085790032685,49.596451832512834,0.3333333333333333,-22.757687755738896,12:45
13,0,471.3333333333333,31.010538492742217,0.9112056124086113,0.19059273324909817,-0.04744837032994065,0.12549695199300404,-1170.6585841512804,2432.997664054923,-3112.912966541624,53.176056307196085,0.16666666666666666,-23.41317168302561,13:00
13,15,455.5,32.97138902587719,0.9721114487311288,0.07382320923987057,0.01718535674914821,0.06737397693469716,-370.17103748174196,1159.3827895863228,-1761.8807370382594,45.97767522330458,0.3333333333333333,-7.40342074963484,13:15
13,30,523.6666666666666,30.526843649812147,0.8478165586530548,0.07601259459201389,-0.08520474189677425,0.06440609937595199,-2194.260363985126,873.3600219093784,-2980.6026636123706,55.37835318289543,0.0,-43.88520727970251,13:30
13,45,524.1666666666666,31.725558445777583,0.9149657002024449,0.0893387292270827,-0.02699042509417418,0.0767846510557926,-1235.254812699728,1132.3668235396194,-3060.7572556563878,51.62738081002602,0.0,-24.705096253994565,13:45
14,0,518.1666666666666,30.298261251165417,0.8089021384218134,0.09848982252948765,-0.11939940965427281,0.08863778059223566,-2589.6286090284534,886.9581398666128,-3818.989520325653,60.72326197306205,0.0,-51.792572180569074,14:00
14,15,529.6666666666666,30.46450276432411,0.789625499867714,0.053480123473088954,-0.14868332352232505,0.04199216768007894,-2978.890498762585,429.880360593262,-3500.381944452042,63.346194395308224,0.0,-59.577809975251704,14:15
14,30,529.6666666666666,30.17893499571228,0.7873080858243465,0.0602652833724536,-0.14806013679709193,0.060830739813656616,-2998.001973753186,612.95952225216,-3640.9162645545566,65.67756977570119,0.0,-59.960039475063724,14:30
14,45,531.3333333333334,31.610297840811523,0.8360902211592597,0.05208579180673258,-0.09974429848886619,0.04061916415460433,-2386.2707299523204,490.98022338053244,-3060.9952258020244,53.42481851635185,0.0,-47.72541459904641,14:45
15,0,445.5,32.32336822830197,0.8826063682172456,0.07336863275786973,-0.049329863833768195,0.07501106786836922,-1592.5905697051533,851.0527061630448,-3129.060790911156,47.07647004836136,0.0,-31.851811394103063,15:00
15,15,535.6666666666666,32.9200191853593,0.8896562028989591,0.08074911260290554,-0.0599916746843277,0.07051005575322634,-1718.4791477617598,1295.8712367960668,-2611.371507094964,47.82898268074024,0.16666666666666666,-34.369582955235195,15:15
15,30,527.5,34.40198430878852,1.0440718631396597,0.10607142214513947,0.0658899363743068,0.07705804603793245,1157.1363891020462,1673.9859533744352,-2228.997237699493,38.64486863906466,0.8333333333333334,23.142727782040925,15:30
15,45,528.8333333333334,33.39148478156499,1.0138639132251426,0.08822456978837696,0.04444533053389805,0.05698650414889239,429.3996276137707,1483.6559312673726,-1205.194359950196,46.93716723519484,0.6666666666666666,8.587992552275411,15:45
16,0,525.8333333333334,33.56597783763652,0.9592629594148138,0.05308905912566309,-0.0040539484779066074,0.044800755458517215,-636.2743999630427,908.2906226606535,-1575.5712444736434,42.405217059521505,0.3333333333333333,-12.725487999260855,16:00
16,15,528.6666666666666,33.905835645613514,1.0349842811416692,0.0769255443441777,0.05284174984492638,0.045568972441112285,739.2889234051654,1185.1667735394406,-1336.3191827670257,48.10473231237345,0.6666666666666666,14.785778468103308,16:15
16,30,525.0,36.08711179964312,1.1295909656270933,0.10630127975292207,0.10448067702125557,0.06199600802542064,2852.0945061772545,2485.867725630268,76.1062281613697,34.72017261466652,1.0,57.0418901235451,16:30
16,45,527.1666666666666,35.18421070886668,1.0924068932188347,0.09632583779176858,0.08774940689554463,0.05793520032290746,1937.5201025558138,1931.1745513127175,-805.6347952454269,37.46080100905966,0.8333333333333334,38.750402051116275,16:45
17,0,523.3333333333334,34.3297432425612,1.0616980979011592,0.09886989994924739,0.08346642031258418,0.081783412965764,1627.6316970091802,2116.076252063135,-1923.9523477721332,39.31917436221524,0.8333333333333334,32.552633940183604,17:00
17,15,525.5,33.81587359066079,0.9600001730267135,0.056332581591753396,0.015469515543721673,0.04997213581401582,-640.1279695165385,1201.495029148409,-1420.8916700429654,49.22630012429027,0.16666666666666666,-12.802559390330773,17:15
17,30,523.1666666666666,33.05600751994864,0.9570053974636038,0.035269070112862,0.0010335841628163378,0.03133697486968565,-772.4951799137531,589.6829809577737,-1706.6006556433613,48.25723933354528,0.0,-15.449903598275066,17:30
17,45,520.5,34.8716590024407,1.1435589253593668,0.09501563475023779,0.13922176017386212,0.07694774459380327,3707.936167647826,2967.5961416517534,602.7734310671492,41.94590504024643,1.0,74.15872335295653,17:45
18,0,518.0,34.138827445738926,0.9921804819366465,0.0882531770854149,0.03154783266106547,0.08034454747157231,95.5105883987519,1927.4387820707236,-1775.638779879996,50.69661086562851,0.3333333333333333,1.9102117679750377,18:00
18,15,530.3333333333334,35.297937757834,1.0215588591402878,0.07643808197382315,0.04055409886626259,0.057234668588598346,505.3629275886842,1569.5007091575305,-1255.1975302844266,35.64966768476355,0.5,10.107258551773683,18:15
18,30,526.6666666666666,34.89011288481894,0.9574472478723046,0.027303936106185745,0.003084191229965828,0.017171066893296248,-779.273554428261,458.20697614383124,-1597.7456933611252,43.26613156871974,0.0,-15.585471088565221,18:30
18,45,528.1666666666666,34.871475739250954,0.9962817690149577,0.05971475449935903,0.02665325246956032,0.0505774470293553,14.558891819250485,1093.5720294954315,-1431.2725643324557,36.81768813877691,0.3333333333333333,0.29117783638500944,18:45
19,0,519.5,34.65163607926669,0.9797224360923397,0.048724550306519364,0.03018900595619251,0.04721823532746871,-365.90719093579236,980.1411237077563,-1569.3571781647547,44.17044675722624,0.3333333333333333,-7.318143818715846,19:00
19,15,529.0,33.897745078173116,0.9248557180065545,0.09547863928757878,-0.03597171119740746,0.0971368896115705,-1252.7296883047864,1531.2630064177183,-3245.2749770900946,56.59905453871331,0.16666666666666666,-25.054593766095735,19:15
19,30,531.5,32.58305217309003,0.9534425067829083,0.033975476738036796,0.0065103239444265675,0.025593024317002916,-819.7276591839442,582.0799350967321,-1449.865996784274,45.234901883268414,0.16666666666666666,-16.39455318367889,19:30
19,45,534.0,33.893345751198034,0.9645991672912819,0.08750271578335622,0.010118733168217878,0.08797053483239214,-528.1668872395508,1730.7342321502722,-1794.242876624995,45.526369805117355,0.16666666666666666,-10.563337744791015,19:45
20,0,537.1666666666666,31.032501500050696,0.843371003637139,0.0829988636426777,-0.08676577276738834,0.06986456913835222,-2337.5335220732777,1052.1594903938449,-3230.6545105444643,61.97105892506816,0.0,-46.75067044146555,20:00
20,15,527.8333333333334,34.37961878769259,1.0432915641139842,0.12192733828926973,0.09134219859692581,0.1188218602264758,1428.1121121325452,2710.649815445018,-2021.8623385380724,45.01196588052352,0.6666666666666666,28.562242242650907,20:15
20,30,533.1666666666666,33.260276811671254,1.0141106951221106,0.11421010251758204,0.07036511937039804,0.10422479654798154,606.1308000147048,2095.303413235752,-2832.0155125409065,48.418184617701996,0.6666666666666666,12.122616000294096,20:30
20,45,536.1666666666666,33.97640447370037,1.0790802599060807,0.11760742468404466,0.1337915268176672,0.11472145484309015,2301.0880029775503,2784.3180162235617,-2178.89945365794,43.22944618458464,0.8333333333333334,46.021760059551006,20:45
21,0,538.6666666666666,35.48952461942407,1.109274098730758,0.09022232845005586,0.14724048543246915,0.09982504181653545,3117.491606211753,2651.496698800776,-214.03051952295846,45.476002387773995,0.6666666666666666,62.34983212423506,21:00
21,15,539.0,33.67520941186421,0.9966295172917664,0.11509600732220351,0.04973639328049211,0.13273635613291954,322.09624487397383,2652.6178657592563,-2286.274095931845,54.0406232476761,0.5,6.441924897479475,21:15
21,30,501.3333333333333,35.24091101003237,1.185399350496113,0.04150942039394043,0.23068891222520113,0.02945343324184935,4797.429477727322,1424.016474916344,3452.6852698749653,43.80005914791088,1.0,95.94858955454644,21:30
21,45,495.3333333333333,31.863025448227017,0.9236244285296129,0.10674111422228577,-0.006436684300247904,0.1307416232691193,-1125.0517449595643,1678.1233003897476,-3000.8844376865936,57.602694439669364,0.3333333333333333,-22.501034899191293,21:45
22,0,537.5,30.887381312837707,0.9495681602178639,0.12892367863001505,0.03997373007715562,0.12409907283413524,-515.0251014529523,2008.807040815572,-3376.801130975272,53.90825660878475,0.5,-10.300502029059048,22:00
22,15,536.5,30.91037721343241,0.96697883735666,0.0954458789077645,0.0496744051783514,0.10106639955990403,-421.25306948147227,1482.0598446537467,-2998.0295477546224,50.32176336401067,0.5,-8.425061389629446,22:15
22,30,538.6666666666666,31.930686234900833,1.023531764744491,0.07987091946880398,0.09474208288421933,0.08699668208299727,710.8755818583395,1628.9397231983269,-2057.7728804024146,47.0161975151757,0.6666666666666666,14.217511637166792,22:30
22,45,536.6666666666666,32.82583659722926,0.987334003763166,0.06830635893284735,0.06872061724983493,0.08390031777703863,-124.1132304374543,1231.2672531543676,-2460.5464837844547,52.26241780102337,0.5,-2.4822646087490887,22:45
23,0,541.6666666666666,33.62801100936867,1.0677453843708344,0.1359406832991808,0.10747691410628468,0.10234261071950077,1602.417964882032,2532.459246091806,-2102.4586239080777,43.96121640346814,0.8333333333333334,32.04835929764064,23:00
23,15,540.6666666666666,33.20069082517313,1.059664964859255,0.11260372062972009,0.11456770638013851,0.10382506529385341,1585.846450077536,2154.9482371212985,-2267.5066098065536,41.61237306423569,0.8333333333333334,31.716929001550714,23:15
23,30,539.1666666666666,34.374607627838294,1.1386219262647344,0.04616776900585351,0.18855635907563817,0.0436384926303184,3567.129316923268,1673.350402480877,1470.9495416819602,40.601245242947535,1.0,71.34258633846535,23:30
23,45,537.1666666666666,32.35930988065551,0.9986051515276296,0.08027655838810618,0.08707262657958975,0.05829761243349919,177.8747224172154,1878.6353120505958,-1133.4187208661824,50.63039858233707,0.3333333333333333,3.55749444834431,23:45
